Trip_Distance_km,Time_of_Day,Day_of_Week,Passenger_Count,Traffic_Conditions,Weather,Base_Fare,Per_Km_Rate,Per_Minute_Rate,Trip_Duration_Minutes,Trip_Price,Fare_per_km,Peak_Hour,Is_Weekend,Traffic_Level,Price_Intensity,Congested_Trip,Taxi_Category
47.13,Evening,Weekday,4.0,Low,Clear,4.15,1.3,0.23,6.47,66.90710000000001,1.4196286866115004,1,0,0,1.53,0,Premium
19.92,Morning,Weekday,4.0,Low,Clear,3.33,0.96,0.49,84.95,64.0787,3.216802208835341,1,0,0,1.45,1,Premium
27.070546861761322,Evening,Weekday,4.0,Medium,Clear,4.2,1.09,0.18,62.11811578947369,44.88815692142511,2.4447825283310127,1,0,1,1.27,0,Standard
45.36,Night,Weekday,3.0,Medium,Clear,2.7,0.77,0.24,70.04,54.436800000000005,1.2001058201058203,0,0,1,1.01,0,Standard
10.59,Morning,Weekday,4.0,Medium,Clear,4.44,1.2333157894736844,0.24,79.64,36.61441421052632,3.594135977337111,1,0,1,1.4733157894736844,1,Standard
4.4,Morning,Weekend,2.0,Low,Rain,3.77,1.94,0.1,45.28,16.834,3.8259090909090907,1,1,0,2.04,1,Economy
5.94,Night,Weekday,3.0,Low,Clear,2.63,1.25,0.44,110.47,58.6618,9.875723905723905,0,0,0,1.69,1,Standard
1.89,Morning,Weekend,1.0,Low,Clear,2.71,0.62,0.11,20.41,6.1269,3.241746031746032,1,1,0,0.73,1,Economy
5.63,Evening,Weekday,1.0,Low,Clear,3.88,1.43,0.2929157894736842,82.22,36.01443621052631,9.129040852575487,1,0,0,1.7229157894736842,1,Standard
34.47,Afternoon,Weekday,1.0,High,Clear,4.49,1.01,0.46,5.5,41.834700000000005,1.213655352480418,0,0,2,1.47,0,Standard
4.49,Morning,Weekday,3.0,Low,Clear,3.25,1.78,0.31,111.33,45.75449999999999,10.190311804008907,1,0,0,2.09,1,Standard
16.63,Evening,Weekday,2.0,Medium,Clear,2.77,1.15,0.32,17.94,27.635299999999997,1.6617739025856886,1,0,1,1.47,0,Economy
42.4,Afternoon,Weekday,4.0,Low,Clear,4.6,0.79,0.36,15.91,43.823600000000006,1.0335754716981134,0,0,0,1.15,0,Standard
2.14,Afternoon,Weekend,4.0,High,Clear,4.01,0.79,0.25,43.3,16.525599999999997,7.722242990654204,0,1,2,1.04,1,Economy
40.91,Afternoon,Weekday,1.0,Medium,Clear,3.34,1.65,0.36,47.96,88.1071,2.153681251527744,0,0,1,2.01,0,Premium
14.81,Afternoon,Weekend,1.0,Low,Rain,3.46,0.9,0.12,29.64,20.3458,1.3737879810938556,0,1,0,1.02,0,Economy
6.79,Morning,Weekend,3.0,Medium,Clear,2.61,1.65,0.12,72.29,22.488300000000002,3.3119734904270985,1,1,1,1.77,1,Economy
35.14,Afternoon,Weekend,2.0,Medium,Clear,3.88,0.81,0.28,55.94,48.006600000000006,1.366152532726238,0,1,1,1.09,0,Standard
31.82,Afternoon,Weekend,4.0,High,Rain,3.08,0.98,0.32,8.93,37.121199999999995,1.1665996228786928,0,1,2,1.3,0,Standard
44.0,Morning,Weekday,3.0,Low,Clear,4.99,1.2,0.46,41.76,76.9996,1.7499909090909092,1,0,0,1.66,0,Premium
37.02,Afternoon,Weekday,4.0,High,Clear,3.44,1.91,0.14,62.11811578947369,82.84473621052632,2.3742895732036735,0,0,2,2.05,0,Premium
40.37,Afternoon,Weekday,1.0,High,Rain,3.46,1.9,0.43,84.32,116.42059999999998,2.883839484765915,0,0,2,2.33,0,Luxury
14.82,Evening,Weekday,4.0,High,Clear,3.7,0.81,0.18,88.36,31.609,2.1328609986504725,1,0,2,0.99,1,Standard
9.69,Morning,Weekday,2.0,Medium,Clear,4.75,1.04,0.26,85.28,37.0004,3.8184107327141383,1,0,1,1.3,1,Standard
37.78,Night,Weekend,2.0,Medium,Clear,4.4,0.72,0.23,40.76,40.9764,1.0846056114346214,0,1,1,0.95,0,Standard
40.53,Afternoon,Weekday,1.0,Medium,Clear,3.35,1.26,0.26,16.46,58.6974,1.4482457438934122,0,0,1,1.52,0,Standard
49.53,Morning,Weekday,2.0,Medium,Clear,4.16,1.19,0.16,36.33,68.9135,1.39134867756915,1,0,1,1.3499999999999999,0,Premium
21.22,Morning,Weekday,2.0,Medium,Clear,3.76,1.85,0.3,100.66,73.21499999999999,3.4502827521206405,1,0,1,2.15,1,Premium
19.23,Morning,Weekday,3.0,Medium,Clear,3.48,1.9,0.42,117.75,89.472,4.652730109204367,1,0,1,2.32,1,Premium
39.04,Afternoon,Weekday,4.0,Medium,Clear,3.502989473684211,1.08,0.28,61.79,62.967389473684214,1.589252049180328,0,0,1,1.36,0,Premium
17.7,Afternoon,Weekend,1.0,Medium,Clear,3.39,1.24,0.3,6.12,27.174,1.5352542372881357,0,1,1,1.54,0,Economy
46.61,Evening,Weekday,1.0,High,Clear,2.74,1.84,0.44,21.11,97.79079999999999,2.0980647929628837,1,0,2,2.2800000000000002,0,Premium
43.06,Afternoon,Weekday,1.0,Low,Clear,4.74,1.71,0.38,42.04,94.34779999999999,2.191077566186716,0,0,0,2.09,0,Premium
22.02,Morning,Weekday,1.0,High,Clear,3.502989473684211,0.51,0.3,71.54,36.19518947368421,2.5828689067080113,1,0,2,0.81,1,Standard
37.79,Afternoon,Weekday,1.0,Medium,Clear,4.86,0.98,0.2,13.64,44.6222,1.1807938608097381,0,0,1,1.18,0,Standard
37.97,Evening,Weekday,2.0,High,Rain,3.6,1.13,0.45,113.49,97.57659999999998,2.569834079536476,1,0,2,1.5799999999999998,0,Premium
6.05,Morning,Weekday,3.0,Medium,Clear,3.89,0.84,0.33,46.98,24.4754,4.045520661157025,1,0,1,1.17,1,Economy
27.070546861761322,Morning,Weekday,1.0,Low,Clear,3.63,0.8,0.19,109.95,46.176937489409056,2.242455621971514,1,0,0,0.99,1,Standard
25.76,Morning,Weekday,3.0,High,Clear,2.39,0.56,0.21,94.76,36.7152,1.42527950310559,1,0,2,0.77,1,Standard
41.5,Evening,Weekday,3.0,Low,Clear,3.13,1.47,0.42,91.88,102.72459999999998,2.4752915662650596,1,0,0,1.89,0,Luxury
27.070546861761322,Afternoon,Weekday,2.0,High,Rain,2.3,0.89,0.12,74.77,35.36518670696758,0.964797650131427,0,0,2,1.01,0,Standard
44.88,Afternoon,Weekday,1.0,Medium,Clear,3.87,0.58,0.5,77.08,68.4404,1.524964349376114,0,0,1,1.08,0,Premium
20.07,Evening,Weekday,2.0,Medium,Snow,3.34,0.85,0.15,78.37,32.155,1.6021425012456403,1,0,1,1.0,1,Standard
1.53,Evening,Weekday,1.0,Low,Clear,4.33,1.7,0.42,77.3,39.397,37.17305446124863,1,0,0,2.12,1,Standard
45.36,Afternoon,Weekend,2.4768421052631577,Medium,Rain,2.66,1.78,0.26,68.68,101.25760000000001,2.232310405643739,0,1,1,2.04,0,Luxury
5.47,Afternoon,Weekday,3.0,Low,Clear,2.49,1.22,0.2929157894736842,118.44,43.85634610526316,8.171005484460693,0,0,0,1.5129157894736842,1,Standard
104.37179088913676,Afternoon,Weekday,1.0,Low,Rain,3.22,1.12,0.45,89.21,160.2609057958332,1.9785868404583544,0,0,0,1.57,0,Luxury
47.55,Morning,Weekday,4.0,Low,Clear,4.78,1.97,0.27,94.35,123.928,2.606267087276551,1,0,0,2.24,0,Luxury
47.58,Morning,Weekday,3.0,Low,Clear,4.13,0.8,0.31,105.33,74.8463,1.5730622110130308,1,0,0,1.11,0,Premium
29.1,Morning,Weekday,4.0,High,Clear,3.26,0.82,0.12,29.8,30.698,1.054914089347079,1,0,2,0.94,0,Standard
31.96,Afternoon,Weekday,3.0,High,Clear,3.55,0.94,0.2929157894736842,14.64,37.880687157894734,1.0968836045056318,0,0,2,1.2329157894736842,0,Standard
22.97,Night,Weekend,2.0,Low,Rain,2.25,0.76,0.2,60.53,31.813200000000002,1.3849891162385721,0,1,0,0.96,0,Standard
15.37,Morning,Weekday,1.0,Low,Clear,4.95,1.07,0.37,64.12,45.1203,2.935608327911516,1,0,0,1.44,1,Standard
27.070546861761322,Morning,Weekday,3.0,Low,Clear,4.0,1.87,0.15,100.36,69.67592263149368,1.8851115295378158,1,0,0,2.02,1,Premium
33.95,Afternoon,Weekday,2.0,Medium,Rain,2.86,1.42,0.15,62.11811578947369,60.38671736842106,1.751840942562592,0,0,1,1.5699999999999998,0,Premium
37.87,Night,Weekday,1.0,High,Clear,3.76,1.2333157894736844,0.26,70.65,68.83466894736843,1.7043411671507793,0,0,2,1.4933157894736844,0,Premium
39.79,Afternoon,Weekday,1.0,High,Snow,2.33,1.9,0.36,62.11811578947369,100.29352168421053,2.5521638602663987,0,0,2,2.26,0,Luxury
39.69,Afternoon,Weekday,3.0,Medium,Rain,4.9,0.57,0.38,62.11811578947369,51.128184000000005,0.7833585285966239,0,0,1,0.95,0,Standard
5.47,Morning,Weekend,1.0,Medium,Clear,2.52,0.82,0.17,75.75,19.8829,3.6348994515539306,1,1,1,0.99,1,Economy
25.23,Morning,Weekday,3.0,Low,Rain,3.94,1.35,0.13,100.22,51.0291,2.022556480380499,1,0,0,1.48,1,Standard
27.070546861761322,Night,Weekday,1.0,High,Clear,3.502989473684211,1.42,0.48,23.11,53.035966017385284,0.7113709264293395,0,0,2,1.9,0,Standard
27.93,Night,Weekend,4.0,Low,Clear,4.15,0.56,0.2,73.35,34.4608,1.233827425707125,0,1,0,0.76,0,Standard
22.63,Morning,Weekday,2.0,Medium,Clear,4.33,1.2333157894736844,0.44,73.27,64.47873631578948,2.5132467223027137,1,0,1,1.6733157894736843,1,Premium
44.5,Night,Weekend,4.0,Medium,Clear,4.02,1.47,0.45,23.88,80.18099999999998,1.8018202247191006,0,1,1,1.92,0,Premium
27.070546861761322,Afternoon,Weekday,2.4768421052631577,Medium,Rain,3.84,1.55,0.41,19.2,53.671347635730044,1.4741667467519908,0,0,1,1.96,0,Standard
6.74,Evening,Weekend,4.0,Low,Rain,4.68,1.46,0.17,117.71,34.5311,5.123308605341246,1,1,0,1.63,1,Standard
8.01,Afternoon,Weekday,3.0,High,Clear,3.502989473684211,0.98,0.43,50.28,32.97318947368421,3.9588264669163546,0,0,2,1.41,1,Standard
38.31,Afternoon,Weekend,1.0,Low,Clear,2.99,0.64,0.41,31.15,40.2799,1.051419994779431,0,1,0,1.05,0,Standard
31.29,Afternoon,Weekend,1.0,Medium,Snow,2.74,1.14,0.34,24.7,46.8086,1.4959603707254714,0,1,1,1.48,0,Standard
5.96,Afternoon,Weekday,2.4768421052631577,Low,Clear,4.96,0.69,0.23,81.77,27.8795,4.677768456375839,0,0,0,0.9199999999999999,1,Economy
5.12,Morning,Weekend,4.0,Low,Clear,3.17,1.92,0.21,75.09,28.7693,5.61900390625,1,1,0,2.13,1,Economy
35.35,Morning,Weekday,1.0,Medium,Clear,4.2,1.21,0.15,79.01,58.825,1.6640735502121642,1,0,1,1.3599999999999999,0,Standard
4.57,Afternoon,Weekday,2.0,Medium,Rain,4.05,0.98,0.3,15.12,13.0646,2.8587746170678336,0,0,1,1.28,1,Economy
41.27,Evening,Weekday,1.0,Low,Clear,2.64,1.65,0.33,107.76,106.2963,2.575631209110734,1,0,0,1.98,0,Luxury
27.070546861761322,Morning,Weekday,2.0,Low,Rain,2.72,1.25,0.24,49.77,48.502983577201654,2.1860400642142657,1,0,0,1.49,0,Standard
27.070546861761322,Afternoon,Weekday,4.0,Medium,Clear,2.84,0.97,0.29,41.04,41.00003045590848,0.7233655123406665,0,0,1,1.26,0,Standard
5.16,Night,Weekday,2.0,Medium,Clear,3.23,1.72,0.25,58.17,26.6477,5.164282945736434,0,0,1,1.97,1,Economy
49.35,Morning,Weekday,2.0,Low,Clear,2.7,1.8,0.36,49.86,109.4796,2.218431610942249,1,0,0,2.16,0,Luxury
19.34,Afternoon,Weekend,2.0,Low,Clear,2.06,1.51,0.46,104.31,79.24600000000001,4.0975180972078595,0,1,0,1.97,1,Premium
19.16,Afternoon,Weekend,2.0,Low,Clear,4.64,0.57,0.2929157894736842,111.87,48.32968936842105,1.8047546972860125,0,1,0,0.8629157894736841,1,Standard
40.83,Evening,Weekday,1.0,Low,Rain,4.9,1.35,0.2929157894736842,39.9,71.70784,1.7143154543228019,1,0,0,1.6429157894736843,0,Premium
47.42,Morning,Weekday,2.0,Low,Rain,3.02,1.64,0.16,104.35,97.48479999999999,2.055773935048503,1,0,0,1.7999999999999998,0,Premium
27.070546861761322,Afternoon,Weekday,1.0,Medium,Clear,3.02,0.7,0.35,94.88,55.17738280323292,2.6133568841910364,0,0,1,1.0499999999999998,1,Standard
37.92,Evening,Weekday,2.0,Medium,Rain,2.02,0.84,0.39,112.04,77.56840000000001,2.0455801687763717,1,0,1,1.23,0,Premium
19.44,Night,Weekday,2.4768421052631577,Low,Clear,4.04,1.82,0.47,33.26,55.053,2.831944444444444,0,0,0,2.29,0,Standard
5.09,Afternoon,Weekday,4.0,Low,Clear,4.48,0.53,0.21,71.35,22.161199999999997,11.173825800728961,0,0,0,0.74,1,Economy
39.08,Afternoon,Weekday,2.4768421052631577,Low,Clear,2.44,1.63,0.2929157894736842,36.57,76.85233042105263,2.1416069600818837,0,0,0,1.9229157894736841,0,Premium
28.36,Afternoon,Weekend,3.0,High,Clear,2.48,1.21,0.13,99.77,49.765699999999995,1.7547849083215799,0,1,2,1.3399999999999999,1,Standard
21.79,Evening,Weekday,2.0,High,Clear,4.37,1.17,0.34,5.61,31.7717,1.4580862781092245,1,0,2,1.51,0,Standard
45.41,Afternoon,Weekday,2.0,Low,Clear,3.85,0.51,0.12,69.95,35.4031,0.779632239594803,0,0,0,0.63,0,Standard
6.45,Morning,Weekday,2.0,Low,Clear,2.13,1.73,0.46,44.01,33.5331,5.198930232558139,1,0,0,2.19,1,Standard
25.14,Night,Weekday,3.0,High,Rain,3.87,1.04,0.31,42.11,43.069700000000005,1.7131941129673829,0,0,2,1.35,0,Standard
1.56,Afternoon,Weekday,4.0,High,Clear,2.93,1.31,0.37,79.16,34.2628,21.96333333333333,0,0,2,1.6800000000000002,1,Standard
23.96,Afternoon,Weekday,3.0,Low,Clear,3.11,1.52,0.43,102.92,83.7848,3.49686143572621,0,0,0,1.95,1,Premium
3.76,Morning,Weekday,4.0,Low,Clear,4.31,1.55,0.16,75.06,22.147599999999997,5.890319148936171,1,0,0,1.71,1,Economy
6.82,Afternoon,Weekday,2.0,Low,Clear,4.43,1.93,0.12,103.11,29.965799999999994,4.393812316715541,0,0,0,2.05,1,Economy
6.76,Afternoon,Weekend,2.4768421052631577,Medium,Clear,3.2,1.3,0.45,35.43,27.9315,4.1318786982248525,0,1,1,1.75,1,Economy
32.81,Afternoon,Weekend,2.4768421052631577,Low,Clear,4.84,1.2333157894736844,0.23,64.74,60.19529105263158,1.7013471502590676,0,1,0,1.4633157894736843,0,Premium
37.56,Morning,Weekday,4.0,Low,Clear,3.22,1.93,0.15,56.81,84.23230000000001,2.2426064962726304,1,0,0,2.08,0,Premium
29.59,Afternoon,Weekday,3.0,Medium,Rain,4.32,1.46,0.29,6.34,49.36,1.668131125380196,0,0,1,1.75,0,Standard
48.15,Night,Weekday,2.0,Low,Clear,3.45,0.95,0.34,69.03,72.6627,1.5090903426791278,0,0,0,1.29,0,Premium
19.37,Morning,Weekday,3.0,Medium,Clear,4.69,0.69,0.11,81.08,26.9741,1.3925709860609188,1,0,1,0.7999999999999999,1,Economy
15.0,Night,Weekday,3.0,Low,Snow,4.72,1.76,0.21,73.07,46.46469999999999,3.0976466666666664,0,0,0,1.97,1,Standard
43.56,Afternoon,Weekday,3.0,Low,Rain,2.26,1.04,0.11,89.67,57.426100000000005,1.318321854912764,0,0,0,1.1500000000000001,0,Standard
11.96,Evening,Weekday,2.0,Medium,Snow,4.81,1.49,0.27,70.7,41.71940000000001,3.488244147157191,1,0,1,1.76,1,Standard
48.2,Afternoon,Weekday,3.0,Low,Clear,4.48,1.21,0.46,12.68,68.63480000000001,1.4239585062240665,0,0,0,1.67,0,Premium
27.070546861761322,Afternoon,Weekday,3.0,High,Clear,4.37,0.8,0.49,18.39,35.03753748940906,0.5415886156592438,0,0,2,1.29,0,Standard
48.52,Evening,Weekend,2.0,Medium,Clear,2.6,1.4,0.35,73.59,96.2845,1.9844291014014837,1,1,1,1.75,0,Premium
3.11,Evening,Weekend,3.0,Low,Clear,4.42,0.59,0.16,36.62,12.114099999999999,3.8952090032154345,1,1,0,0.75,1,Economy
44.67,Afternoon,Weekend,2.0,Medium,Rain,4.55,1.12,0.46,14.16,61.09400000000001,1.3676740541750616,0,1,1,1.58,0,Premium
26.86,Afternoon,Weekday,4.0,Low,Clear,2.87,1.32,0.31,54.4,55.1892,2.05469843633656,0,0,0,1.6300000000000001,0,Standard
49.66,Afternoon,Weekend,4.0,High,Clear,4.86,1.15,0.16,68.75,72.969,1.469371727748691,0,1,2,1.3099999999999998,0,Premium
27.070546861761322,Evening,Weekday,2.4768421052631577,Low,Clear,2.15,1.62,0.47,42.81,66.12498591605333,1.0991687811830193,1,0,0,2.09,0,Premium
28.14,Evening,Weekend,3.0,Medium,Clear,2.45,1.2333157894736844,0.4,87.85,72.29550631578948,3.075820895522388,1,1,1,1.6333157894736843,1,Premium
48.5,Evening,Weekday,1.0,Low,Clear,3.61,1.66,0.39,79.03,114.9417,2.3699319587628866,1,0,0,2.05,0,Luxury
26.63,Afternoon,Weekend,1.0,Medium,Clear,3.73,0.56,0.38,43.27,35.08540000000001,1.3175140818625612,0,1,1,0.9400000000000001,0,Standard
31.84,Evening,Weekday,3.0,High,Snow,3.94,0.79,0.18,91.81,45.6194,1.4327701005025126,1,0,2,0.97,0,Standard
107.78683195771164,Morning,Weekend,1.0,High,Clear,2.05,1.3,0.18,79.6,156.50088154502515,2.994113383151114,1,1,2,1.48,0,Luxury
23.27,Afternoon,Weekend,2.0,Low,Clear,4.88,1.9,0.38,78.31,78.85079999999999,3.3885174043833257,0,1,0,2.28,1,Premium
31.75,Morning,Weekday,1.0,Low,Rain,2.13,1.75,0.19,68.64,70.7341,2.2278456692913386,1,0,0,1.94,0,Premium
29.63,Afternoon,Weekday,3.0,High,Clear,2.43,1.76,0.28,6.31,56.345600000000005,1.9016402294971315,0,0,2,2.04,0,Standard
45.16,Afternoon,Weekend,3.0,High,Clear,2.04,1.2333157894736844,0.41,85.1,92.62754105263159,1.7677812223206377,0,1,2,1.6433157894736843,0,Premium
3.23,Afternoon,Weekday,2.0,Low,Rain,3.7,1.14,0.41,48.24,27.160600000000002,8.408854489164087,0,0,0,1.5499999999999998,1,Economy
14.77,Afternoon,Weekend,4.0,Medium,Clear,4.8,1.21,0.28,113.4,54.42370000000001,3.684746106973596,0,1,1,1.49,1,Standard
47.57,Afternoon,Weekday,2.4768421052631577,Low,Rain,4.0,0.74,0.42,99.07,80.81119999999999,1.6987849484969515,0,0,0,1.16,0,Premium
44.62,Afternoon,Weekday,2.0,High,Rain,4.47,0.55,0.44,72.58,60.9462,1.365894217839534,0,0,2,0.99,0,Premium
23.33,Morning,Weekday,1.0,Low,Snow,2.04,1.92,0.2929157894736842,34.0,56.792736842105256,2.532087441063009,1,0,0,2.212915789473684,0,Standard
31.39,Afternoon,Weekday,1.0,Low,Clear,3.63,0.86,0.19,28.43,36.0271,1.1477253902516724,0,0,0,1.05,0,Standard
14.59,Morning,Weekend,2.0,Medium,Clear,3.502989473684211,0.86,0.21,44.14,25.31978947368421,1.7269910897875258,1,1,1,1.07,1,Economy
10.22,Morning,Weekday,2.0,Low,Clear,3.5,0.63,0.23,59.81,23.694900000000004,2.3184833659491195,1,0,0,0.86,1,Economy
23.72,Afternoon,Weekday,3.0,Medium,Clear,2.22,1.89,0.15,39.05,52.9083,2.230535413153457,0,0,1,2.04,0,Standard
18.31,Afternoon,Weekday,1.0,Medium,Rain,4.05,1.37,0.21,64.22,42.6209,2.327738940469689,0,0,1,1.58,1,Standard
29.6,Afternoon,Weekday,2.0,Low,Clear,3.51,1.5,0.18,24.02,52.2336,1.7646486486486486,0,0,0,1.68,0,Standard
4.81,Afternoon,Weekend,1.0,Low,Clear,4.3,1.87,0.28,117.44,46.1779,9.600395010395012,0,1,0,2.1500000000000004,1,Standard
48.75,Afternoon,Weekend,2.0,Medium,Rain,3.46,1.02,0.46,17.41,61.1936,1.2552533333333333,0,1,1,1.48,0,Premium
49.32,Evening,Weekday,1.0,Low,Clear,2.45,1.43,0.14,112.17,88.6814,1.798081914030819,1,0,0,1.5699999999999998,0,Premium
35.21,Afternoon,Weekend,4.0,Medium,Clear,3.94,0.56,0.39,110.06,66.581,1.8909684748650952,0,1,1,0.9500000000000001,1,Premium
27.27,Afternoon,Weekend,3.0,High,Clear,2.52,0.78,0.37,65.42,47.996,1.7600293362669601,0,1,2,1.15,0,Standard
16.17,Afternoon,Weekday,1.0,Medium,Rain,4.62,1.75,0.14,62.11811578947369,41.61403621052632,2.800735930735931,0,0,1,1.8900000000000001,1,Standard
40.88,Afternoon,Weekend,4.0,Low,Clear,3.502989473684211,1.65,0.47,55.15,96.87548947368421,2.3779965753424657,0,1,0,2.12,0,Premium
34.55,Afternoon,Weekday,1.0,Low,Rain,2.47,1.03,0.2929157894736842,62.11811578947369,56.251876927091416,1.8412445730824893,0,0,0,1.3229157894736843,0,Standard
8.97,Afternoon,Weekday,1.0,Low,Clear,4.89,1.07,0.25,44.17,25.5304,2.8461984392419173,0,0,0,1.32,1,Economy
45.64,Afternoon,Weekend,4.0,Low,Rain,3.56,1.3,0.4,39.63,78.744,1.7253286590709904,0,1,0,1.7000000000000002,0,Premium
41.3,Afternoon,Weekday,1.0,Medium,Rain,2.22,1.2333157894736844,0.2,71.5,67.45594210526316,0.9000000000000001,0,0,1,1.4333157894736843,0,Premium
47.54,Afternoon,Weekend,1.0,Medium,Clear,3.88,0.86,0.38,62.11811578947369,68.36928400000001,1.4394362641985698,0,1,1,1.24,0,Premium
36.56,Evening,Weekend,3.0,Low,Clear,2.76,0.81,0.12,62.11811578947369,39.82777389473684,1.1206673960612692,1,1,0,0.93,0,Standard
31.06,Evening,Weekday,4.0,Low,Clear,4.41,0.88,0.44,37.97,48.449600000000004,1.559871216999356,1,0,0,1.32,0,Standard
21.49,Evening,Weekend,4.0,Low,Rain,4.45,1.71,0.28,47.2,54.4139,2.5320567705909727,1,1,0,1.99,0,Standard
46.7,Night,Weekday,2.0,Medium,Clear,4.94,1.2333157894736844,0.35,14.65,67.66334736842106,1.135578158458244,0,0,1,1.5833157894736845,0,Premium
43.44,Morning,Weekday,1.0,Low,Clear,3.51,0.79,0.19,11.01,39.9195,0.918957182320442,1,0,0,0.98,0,Standard
3.22,Morning,Weekday,3.0,Low,Clear,3.36,1.2333157894736844,0.37,34.15,19.96677684210526,6.227546583850931,1,0,0,1.6033157894736845,1,Economy
2.29,Morning,Weekend,1.0,Low,Clear,4.26,1.8,0.41,13.54,13.933399999999999,6.084454148471616,1,1,0,2.21,1,Economy
19.45,Afternoon,Weekday,1.0,High,Clear,2.4,0.86,0.29,16.93,24.0367,1.2358200514138817,0,0,2,1.15,0,Economy
40.72,Evening,Weekday,2.0,High,Clear,3.64,0.62,0.35,98.49,63.3579,1.5559405697445974,1,0,2,0.97,0,Premium
49.38,Morning,Weekday,1.0,Low,Clear,3.64,1.03,0.28,9.47,57.153000000000006,1.157411907654921,1,0,0,1.31,0,Standard
8.37,Night,Weekend,3.0,Low,Rain,2.27,1.62,0.2929157894736842,80.78,39.491137473684205,6.330728793309439,0,1,0,1.9129157894736843,1,Standard
30.11,Morning,Weekday,3.0,Medium,Clear,3.25,1.33,0.3,36.34,54.1983,1.8000099634672868,1,0,1,1.6300000000000001,0,Standard
19.66,Night,Weekday,2.0,Low,Clear,4.56,1.73,0.44,105.23,84.873,4.317039674465921,0,0,0,2.17,1,Premium
48.53,Afternoon,Weekday,1.0,Medium,Snow,4.57,1.94,0.2929157894736842,60.77,116.51869252631579,2.5600989078920255,0,0,1,2.232915789473684,0,Luxury
42.26,Morning,Weekday,3.0,High,Rain,2.3,1.69,0.26,40.14,84.1558,1.9913819214387127,1,0,2,1.95,0,Premium
42.08,Afternoon,Weekend,1.0,Medium,Rain,2.27,1.41,0.19,64.53,73.86349999999999,1.755311311787072,0,1,1,1.5999999999999999,0,Premium
23.97,Morning,Weekday,1.0,High,Clear,2.79,1.24,0.26,48.93,45.2346,1.887133917396746,1,0,2,1.5,0,Standard
21.33,Morning,Weekday,1.0,Low,Clear,4.62,0.56,0.43,69.89,46.61750000000001,2.1855368026254105,1,0,0,0.99,1,Standard
14.4,Afternoon,Weekend,2.0,Low,Clear,2.39,1.98,0.19,18.17,34.3543,2.385715277777778,0,1,0,2.17,0,Standard
3.76,Evening,Weekday,2.4768421052631577,Medium,Rain,4.16,1.08,0.31,119.65,45.31230000000001,12.05114361702128,1,0,1,1.3900000000000001,1,Standard
43.37,Afternoon,Weekend,3.0,Low,Clear,2.3,0.73,0.42,53.94,56.61489999999999,1.3053931288909384,0,1,0,1.15,0,Standard
40.83,Afternoon,Weekday,1.0,Medium,Clear,3.87,1.5,0.24,45.05,75.92699999999999,1.8595885378398236,0,0,1,1.74,0,Premium
49.99,Afternoon,Weekend,3.0,Low,Clear,3.07,0.93,0.36,86.67,80.7619,1.6155611122224445,0,1,0,1.29,0,Premium
139.476514583775,Evening,Weekday,1.0,Low,Clear,4.37,1.38,0.2,46.85,206.21759012560952,2.1228570142849486,1,0,0,1.5799999999999998,0,Luxury
28.22,Morning,Weekday,3.0,High,Clear,2.7,1.38,0.14,100.83,55.7598,1.975896527285613,1,0,2,1.52,1,Standard
38.68,Afternoon,Weekend,2.4768421052631577,Low,Clear,3.92,1.17,0.42,57.24,73.2164,1.8928748707342293,0,1,0,1.5899999999999999,0,Premium
47.29,Morning,Weekend,1.0,High,Clear,2.71,1.75,0.14,87.75,97.75249999999998,2.067086064707126,1,1,2,1.8900000000000001,0,Premium
42.63,Morning,Weekend,1.0,High,Clear,4.14,1.2333157894736844,0.21,17.36,60.36185210526317,1.082631949331457,1,1,2,1.4433157894736843,0,Premium
13.12,Afternoon,Weekday,3.0,Medium,Snow,4.62,1.17,0.44,102.3,64.9824,4.952926829268293,0,0,1,1.6099999999999999,1,Premium
23.08,Morning,Weekend,4.0,Medium,Rain,2.38,1.31,0.24,89.61,54.1212,2.344939341421144,1,1,1,1.55,1,Standard
7.33,Afternoon,Weekend,2.0,Medium,Rain,4.6,1.5,0.49,29.35,29.9765,4.08956343792633,0,1,1,1.99,1,Economy
47.75,Evening,Weekday,4.0,High,Rain,3.78,1.68,0.49,62.11811578947369,114.4378767368421,1.98194554973822,1,0,2,2.17,0,Luxury
30.7,Morning,Weekend,4.0,Low,Clear,2.38,1.09,0.21,41.37,44.5307,1.4505114006514659,1,1,0,1.3,0,Standard
12.2,Afternoon,Weekend,1.0,Medium,Clear,3.28,1.47,0.12,117.25,35.284,2.892131147540984,0,1,1,1.5899999999999999,1,Standard
33.91,Morning,Weekday,2.0,Medium,Clear,2.48,0.73,0.38,34.54,40.3595,1.1901946328516662,1,0,1,1.1099999999999999,0,Standard
31.29,Night,Weekday,2.4768421052631577,Medium,Clear,4.1,1.9,0.28,57.45,79.637,2.545126238414829,0,0,1,2.1799999999999997,0,Premium
18.55,Afternoon,Weekday,1.0,Medium,Clear,4.28,1.07,0.14,62.11811578947369,32.82503621052632,1.3645013477088948,0,0,1,1.21,1,Standard
6.56,Evening,Weekday,4.0,Low,Clear,2.32,1.59,0.38,50.68,32.0088,4.8793902439024395,1,0,0,1.9700000000000002,1,Standard
33.91,Afternoon,Weekday,4.0,Medium,Clear,3.502989473684211,0.53,0.11,62.11811578947369,28.308282210526315,0.8631465644352699,0,0,1,0.64,0,Economy
